tfidf_cosine_sim,embedding_cosine_sim,reason_resume_sim,skill_overlap_count,skill_overlap_ratio,resume_skill_count,jd_skill_count,skill_gap,resume_length,jd_length,length_ratio,role_in_resume,seniority_match,skill_diversity
0.075819,0.469149,0.107856,9,0.6,14,15,6,342,20,16.285714285714285,1,0,3
0.233234,0.646053,0.029056,9,0.6428571428571429,17,14,5,380,26,14.074074074074074,1,0,3
0.09564,0.450933,0.101798,9,0.6,17,15,6,308,24,12.32,1,0,2
0.133492,0.580677,0.384844,10,0.6666666666666666,20,15,5,323,18,17.0,1,1,3
0.119004,0.598188,0.255818,12,0.75,24,16,4,382,26,14.148148148148149,1,1,4
0.070251,0.654922,0.351445,8,0.5714285714285714,15,14,6,372,19,18.6,1,0,3
0.049573,0.527156,0.385949,10,0.625,22,16,6,365,25,14.038461538461538,1,0,3
0.099005,0.52212,0.195532,11,0.6470588235294118,23,17,6,328,22,14.26086956521739,1,0,4
0.051154,0.483511,0.252673,11,0.6111111111111112,20,18,7,402,17,22.333333333333332,1,0,4
0.079854,0.400727,0.111578,9,0.5625,23,16,7,437,18,23.0,1,0,4
0.092919,0.578161,0.177105,5,0.35714285714285715,10,14,9,377,20,17.952380952380953,1,0,1
0.109739,0.616693,0.196824,7,0.5,12,14,7,330,25,12.692307692307692,1,0,2
0.065278,0.450322,0.344432,11,0.7333333333333333,25,15,4,311,22,13.521739130434783,1,0,4
0.074006,0.443458,0.106128,11,0.6875,26,16,5,327,26,12.11111111111111,1,1,3
0.223353,0.623292,0.031014,8,0.5714285714285714,14,14,6,488,25,18.76923076923077,1,0,1
0.130354,0.704582,0.357868,11,0.7857142857142857,20,14,3,350,27,12.5,0,0,2
0.131236,0.768444,0.366876,12,0.8,19,15,3,325,26,12.037037037037036,0,0,1
0.082414,0.534151,0.03559,10,0.5882352941176471,19,17,7,414,22,18.0,1,0,3
0.063297,0.558488,0.240723,11,0.7333333333333333,20,15,4,318,19,15.9,1,0,3
0.124482,0.653831,0.441923,10,0.5555555555555556,25,18,8,432,24,17.28,1,0,4
0.076628,0.520885,0.178429,10,0.5882352941176471,16,17,7,322,22,14.0,1,1,2
0.124272,0.431845,0.431675,11,0.6875,20,16,5,440,20,20.952380952380953,1,0,3
0.067753,0.451942,0.287549,11,0.6875,24,16,5,324,22,14.08695652173913,1,0,4
0.110762,0.733762,0.176538,7,0.5,11,14,7,425,22,18.47826086956522,1,1,3
0.112722,0.57955,0.409659,7,0.5,10,14,7,362,24,14.48,1,0,1
0.092613,0.388776,0.265779,9,0.6,23,15,6,359,17,19.944444444444443,1,0,4
0.094595,0.582562,0.149546,9,0.6923076923076923,18,13,4,359,20,17.095238095238095,1,1,2
0.133097,0.600027,0.282011,10,0.625,26,16,6,338,16,19.88235294117647,1,1,3
0.102551,0.451501,0.474364,10,0.5555555555555556,27,18,8,333,24,13.32,1,1,5
0.046005,0.642738,0.21331,8,0.5714285714285714,17,14,6,377,25,14.5,1,1,3
0.074569,0.374428,0.443829,10,0.625,19,16,6,342,26,12.666666666666666,1,1,2
0.041406,0.41586,0.393247,10,0.6666666666666666,23,15,5,345,19,17.25,1,0,4
0.042718,0.56385,0.235654,9,0.5,26,18,9,362,19,18.1,1,0,5
0.116397,0.574267,0.141565,11,0.6875,18,16,5,436,22,18.956521739130434,1,0,2
0.079343,0.582525,0.241416,7,0.4666666666666667,14,15,8,452,24,18.08,1,0,2
0.093747,0.55374,0.267589,9,0.5294117647058824,27,17,8,441,19,22.05,1,0,4
0.062917,0.573306,0.24602,9,0.6,15,15,6,330,25,12.692307692307692,1,1,2
0.053319,0.448698,0.292989,10,0.7142857142857143,19,14,4,282,17,15.666666666666666,0,1,1
0.114352,0.517973,0.191926,5,0.35714285714285715,9,14,9,372,16,21.88235294117647,1,1,2
0.211232,0.62625,0.256506,4,0.2857142857142857,8,14,10,394,26,14.592592592592593,1,0,0
0.103592,0.432153,0.144506,9,0.5294117647058824,18,17,8,333,17,18.5,1,1,1
0.060886,0.476841,0.512743,11,0.6111111111111112,23,18,7,399,26,14.777777777777779,1,1,2
0.100147,0.49065,0.261397,7,0.5384615384615384,15,13,6,383,20,18.238095238095237,1,0,3
0.09355,0.6021,0.236362,9,0.6,15,15,6,351,24,14.04,1,1,3
0.070111,0.427677,0.099279,10,0.625,17,16,6,384,22,16.695652173913043,1,0,2
0.043179,0.583131,0.265365,10,0.5555555555555556,26,18,8,385,20,18.333333333333332,1,0,5
0.070205,0.483892,0.065523,9,0.6,20,15,6,342,22,14.869565217391305,1,0,3
0.140787,0.555449,0.139958,10,0.7142857142857143,16,14,4,322,17,17.88888888888889,1,0,2
0.061203,0.495281,0.280178,12,0.75,23,16,4,365,22,15.869565217391305,1,0,4
0.091845,0.625171,0.061327,9,0.5294117647058824,21,17,8,380,24,15.2,1,1,4
0.066492,0.59041,0.348624,8,0.5714285714285714,11,14,6,329,22,14.304347826086957,1,0,1
0.094722,0.49527,0.489829,10,0.5882352941176471,21,17,7,374,18,19.68421052631579,1,1,3
0.068221,0.42895,0.223078,11,0.7333333333333333,18,15,4,330,22,14.347826086956522,1,0,2
0.034919,0.408637,0.192359,9,0.5294117647058824,18,17,8,332,25,12.76923076923077,1,0,2
0.071816,0.572635,0.371359,9,0.5,27,18,9,346,17,19.22222222222222,1,0,3
0.135504,0.561885,0.238534,12,0.75,21,16,4,404,17,22.444444444444443,1,1,2
0.114161,0.507074,0.315183,5,0.3333333333333333,10,15,10,333,18,17.526315789473685,1,0,2
0.062947,0.674221,0.254569,10,0.6666666666666666,15,15,5,341,20,16.238095238095237,1,0,2
0.104705,0.477948,0.229145,7,0.5,15,14,7,336,24,13.44,1,0,2
0.050286,0.549173,0.190066,9,0.6428571428571429,18,14,5,322,24,12.88,0,0,1
0.056209,0.656897,0.443207,9,0.6,19,15,6,380,24,15.2,1,0,4
0.050731,0.52829,0.203295,9,0.5,27,18,9,350,16,20.58823529411765,1,1,4
0.130779,0.502085,0.215562,6,0.375,9,16,10,324,24,12.96,1,0,2
0.106035,0.603167,0.19176,9,0.6923076923076923,20,13,4,353,17,19.61111111111111,1,1,3
0.097737,0.447271,0.302417,10,0.6666666666666666,18,15,5,330,22,14.347826086956522,1,0,2
0.099991,0.693236,0.395568,10,0.5882352941176471,20,17,7,411,22,17.869565217391305,1,1,3
0.058974,0.547249,0.304443,8,0.5714285714285714,11,14,6,358,22,15.565217391304348,1,1,1
0.09155,0.62019,0.519571,8,0.5,23,16,8,366,19,18.3,1,1,2
0.050217,0.582955,0.427897,11,0.7333333333333333,21,15,4,358,22,15.565217391304348,1,0,4
0.044287,0.432464,0.184306,8,0.5333333333333333,14,15,7,348,20,16.571428571428573,1,0,3
0.128222,0.61493,0.408853,10,0.6666666666666666,21,15,5,348,21,15.818181818181818,1,0,2
0.057382,0.554268,0.249943,10,0.5882352941176471,21,17,7,352,25,13.538461538461538,1,1,2
0.078012,0.478769,0.212005,10,0.7142857142857143,18,14,4,327,24,13.08,0,1,1
0.10782,0.765047,0.281971,9,0.6428571428571429,16,14,5,332,26,12.296296296296296,0,0,1
0.097354,0.612624,0.210409,8,0.6153846153846154,21,13,5,397,16,23.352941176470587,1,1,3
0.071308,0.572031,0.155543,9,0.5625,13,16,7,320,20,15.238095238095237,1,0,2
0.256355,0.731936,0.447514,10,0.5882352941176471,18,17,7,330,27,11.785714285714286,1,0,4
0.055617,0.54227,0.14635,7,0.5384615384615384,14,13,6,418,22,18.17391304347826,1,1,3
0.098936,0.417891,0.209026,10,0.7142857142857143,18,14,4,411,20,19.571428571428573,1,0,2
0.053251,0.491732,0.267736,11,0.7333333333333333,24,15,4,367,20,17.476190476190474,1,0,3
0.08455,0.597769,0.240211,13,0.7647058823529411,22,17,4,319,22,13.869565217391305,1,0,3
0.072631,0.481291,0.202001,13,0.7647058823529411,20,17,4,393,20,18.714285714285715,1,0,3
0.12179,0.613962,0.295741,8,0.47058823529411764,19,17,9,357,22,15.521739130434783,1,0,4
0.064114,0.333115,0.27679,10,0.6666666666666666,23,15,5,363,15,22.6875,1,1,3
0.08464,0.597319,0.217983,7,0.4666666666666667,11,15,8,332,22,14.434782608695652,1,0,1
0.05802,0.58159,0.209733,9,0.6428571428571429,17,14,5,329,24,13.16,0,1,2
0.057884,0.596711,0.213158,7,0.5,11,14,7,346,25,13.307692307692308,1,1,2
0.072095,0.622497,0.211612,9,0.6428571428571429,16,14,5,355,22,15.434782608695652,1,1,2
0.102957,0.598433,0.240863,9,0.5294117647058824,21,17,8,337,22,14.652173913043478,1,1,3
0.066362,0.52087,0.222648,10,0.5882352941176471,20,17,7,321,25,12.346153846153847,1,1,2
0.094148,0.689543,0.185397,9,0.6428571428571429,15,14,5,386,20,18.38095238095238,1,0,2
0.065217,0.509343,0.030662,5,0.3333333333333333,7,15,10,382,22,16.608695652173914,1,1,0
0.108966,0.472816,0.114529,8,0.47058823529411764,17,17,9,344,20,16.38095238095238,1,0,3
0.094895,0.492087,0.263591,8,0.5,22,16,8,355,19,17.75,1,1,2
0.116477,0.356594,0.337028,11,0.7333333333333333,26,15,4,403,19,20.15,1,0,4
0.247478,0.659732,0.209123,8,0.5714285714285714,12,14,6,393,27,14.035714285714286,1,1,2
0.09223,0.534046,0.292894,9,0.6428571428571429,18,14,5,320,19,16.0,0,0,2
0.057212,0.675504,0.26022,7,0.5,12,14,7,375,19,18.75,1,0,2
0.105656,0.440466,0.155943,10,0.6666666666666666,19,15,5,260,24,10.4,1,0,3
0.11805,0.718938,0.244387,8,0.5714285714285714,14,14,6,354,17,19.666666666666668,1,0,3
0.061716,0.465797,0.320052,8,0.5333333333333333,19,15,7,312,23,13.0,1,0,3
0.064045,0.427926,0.238842,8,0.5333333333333333,18,15,7,307,23,12.791666666666666,1,0,2
0.090891,0.6007,0.470356,10,0.5882352941176471,20,17,7,323,22,14.043478260869565,1,0,4
0.088992,0.602155,0.380856,11,0.6875,22,16,5,291,23,12.125,1,0,2
0.112389,0.511636,0.117864,7,0.5,11,14,7,398,20,18.952380952380953,1,0,1
0.070126,0.489927,0.257806,10,0.5555555555555556,27,18,8,340,20,16.19047619047619,1,0,5
0.158257,0.603541,0.305931,9,0.6428571428571429,16,14,5,306,17,17.0,1,0,2
0.050642,0.591378,0.533869,8,0.5714285714285714,16,14,6,411,20,19.571428571428573,1,0,3
0.06534,0.455462,0.368068,12,0.75,19,16,4,319,20,15.19047619047619,1,0,2
0.105247,0.375354,0.093505,8,0.5333333333333333,12,15,7,359,16,21.11764705882353,1,0,2
0.078734,0.565797,0.130875,9,0.6428571428571429,16,14,5,332,23,13.833333333333334,1,1,2
0.096908,0.481965,0.131901,10,0.6666666666666666,21,15,5,408,22,17.73913043478261,1,0,3
0.119268,0.439662,0.262125,11,0.7333333333333333,20,15,4,379,21,17.227272727272727,1,0,2
0.070044,0.335155,0.099957,11,0.6875,17,16,5,362,22,15.73913043478261,1,0,4
0.095819,0.491347,0.38815,8,0.5333333333333333,20,15,7,371,22,16.130434782608695,1,0,4
0.073942,0.476265,0.375562,9,0.5625,18,16,7,339,25,13.038461538461538,1,1,2
0.137318,0.646544,0.273012,8,0.5714285714285714,14,14,6,345,17,19.166666666666668,1,0,2
0.062509,0.539664,0.228195,7,0.5,13,14,7,337,19,16.85,1,0,3
0.061535,0.513996,0.250053,13,0.8666666666666667,23,15,2,367,22,15.956521739130435,1,0,3
0.06893,0.57698,0.307437,8,0.5714285714285714,15,14,6,402,20,19.142857142857142,1,0,1
0.04305,0.471983,0.312965,10,0.6666666666666666,20,15,5,322,25,12.384615384615385,1,1,2
0.136519,0.522204,0.273275,12,0.8571428571428571,18,14,2,372,22,16.17391304347826,1,0,4
0.047179,0.36618,0.311132,9,0.6,15,15,6,349,19,17.45,1,0,2
0.041732,0.435429,0.352821,9,0.6,23,15,6,476,20,22.666666666666668,1,0,4
0.052879,0.616608,0.391994,10,0.5555555555555556,28,18,8,320,20,15.238095238095237,1,1,3
0.111946,0.53794,0.201011,8,0.5714285714285714,13,14,6,360,17,20.0,1,0,2
0.063128,0.604391,0.22063,10,0.7142857142857143,21,14,4,336,24,13.44,0,0,2
0.056327,0.467065,0.184529,9,0.5,26,18,9,345,22,15.0,1,0,4
0.101953,0.560207,0.225373,11,0.6470588235294118,19,17,6,307,22,13.347826086956522,1,1,2
0.181481,0.478583,0.315715,10,0.6666666666666666,22,15,5,317,19,15.85,1,0,2
0.060006,0.535926,0.098801,11,0.6470588235294118,20,17,6,312,18,16.42105263157895,1,0,2
0.08711,0.596259,0.474925,8,0.47058823529411764,16,17,9,384,22,16.695652173913043,1,1,2
0.066478,0.376755,0.289547,10,0.6666666666666666,23,15,5,357,16,21.0,1,1,5
0.135135,0.529785,0.387843,5,0.3333333333333333,8,15,10,259,18,13.631578947368421,1,0,1
0.073348,0.582473,0.327567,9,0.6,15,15,6,341,25,13.115384615384615,1,1,3
0.192443,0.600267,0.385829,13,0.8125,19,16,3,324,25,12.461538461538462,1,0,3
0.10033,0.431462,0.236878,11,0.6875,21,16,5,414,24,16.56,1,0,3
0.045039,0.41001,0.374193,9,0.5625,17,16,7,338,25,13.0,1,1,2
0.10114,0.458812,0.44556,10,0.625,21,16,6,377,25,14.5,1,0,2
0.083728,0.654339,0.310537,9,0.6428571428571429,16,14,5,462,20,22.0,1,1,3
0.126105,0.692662,0.165658,8,0.5333333333333333,12,15,7,376,22,16.347826086956523,1,0,2
0.052114,0.475512,0.424278,9,0.6,19,15,6,381,20,18.142857142857142,1,0,3
0.098948,0.624817,0.191212,5,0.38461538461538464,12,13,8,365,22,15.869565217391305,1,1,2
0.050803,0.537099,0.223471,11,0.5789473684210527,27,19,8,370,22,16.08695652173913,1,1,4
0.076199,0.496034,0.384798,10,0.7142857142857143,17,14,4,337,15,21.0625,1,1,3
0.113811,0.57068,0.453286,10,0.5882352941176471,23,17,7,376,20,17.904761904761905,1,0,4
0.090562,0.521076,0.244044,12,0.8,32,15,3,355,16,20.88235294117647,1,1,3
0.0698,0.475541,0.102416,11,0.6470588235294118,23,17,6,399,18,21.0,1,0,3
0.042142,0.486145,0.31237,12,0.8,18,15,3,328,20,15.619047619047619,1,0,3
0.157709,0.672065,0.536689,11,0.6875,23,16,5,319,25,12.26923076923077,1,0,4
0.072851,0.535797,0.192431,8,0.5,11,16,8,353,24,14.12,1,0,1
0.053499,0.539397,0.050446,9,0.6,21,15,6,351,20,16.714285714285715,1,0,4
0.10918,0.613356,0.236043,7,0.5,12,14,7,329,22,14.304347826086957,1,0,2
0.154743,0.756759,0.035753,6,0.46153846153846156,13,13,7,342,24,13.68,1,1,2
0.052739,0.541019,0.236534,9,0.5,24,18,9,349,23,14.541666666666666,1,0,4
0.04702,0.475906,0.187538,10,0.625,21,16,6,315,22,13.695652173913043,1,0,4
0.040703,0.531445,0.207004,8,0.5,12,16,8,393,25,15.115384615384615,1,1,3
0.052852,0.475569,0.115576,9,0.5625,12,16,7,350,25,13.461538461538462,1,1,0
0.091423,0.588113,0.439003,8,0.5714285714285714,13,14,6,354,17,19.666666666666668,1,0,3
0.089322,0.632195,0.308162,6,0.42857142857142855,10,14,8,346,24,13.84,1,0,1
0.124633,0.508512,0.217102,8,0.5333333333333333,14,15,7,352,18,18.526315789473685,1,0,3
0.07921,0.537081,0.309963,9,0.5625,20,16,7,332,24,13.28,1,0,2
0.071366,0.598265,0.185035,12,0.631578947368421,31,19,7,364,22,15.826086956521738,1,0,5
0.061692,0.373908,0.12818,12,0.75,26,16,4,345,20,16.428571428571427,1,0,4
0.058872,0.568783,0.263464,12,0.631578947368421,28,19,7,353,22,15.347826086956522,1,1,4
0.074811,0.557322,0.176323,10,0.625,22,16,6,378,20,18.0,1,1,3
0.055595,0.525577,0.397059,10,0.6666666666666666,21,15,5,368,24,14.72,0,1,2
0.104458,0.462423,0.092585,9,0.6428571428571429,21,14,5,319,19,15.95,1,0,3
0.084777,0.419228,0.263919,10,0.625,18,16,6,384,20,18.285714285714285,1,0,2
0.038075,0.564568,0.319848,10,0.5555555555555556,29,18,8,380,20,18.095238095238095,1,0,4
0.086955,0.570662,0.154839,7,0.5,11,14,7,388,19,19.4,1,0,2
0.052616,0.546159,0.23628,8,0.4,21,20,12,331,22,14.391304347826088,1,1,4
0.053561,0.558695,0.541266,9,0.5625,14,16,7,373,22,16.217391304347824,1,1,3
0.08613,0.676789,0.245868,7,0.5,11,14,7,385,17,21.38888888888889,1,0,1
0.115656,0.590626,0.261664,8,0.4444444444444444,22,18,10,385,24,15.4,1,0,5
0.092949,0.370132,0.380826,11,0.7333333333333333,20,15,4,314,22,13.652173913043478,1,0,2
0.076549,0.5383,0.0149,10,0.625,18,16,6,337,20,16.047619047619047,1,0,2
0.087392,0.542756,0.292018,6,0.375,14,16,10,381,20,18.142857142857142,1,1,1
0.094341,0.375044,0.468134,11,0.6875,21,16,5,417,25,16.03846153846154,1,0,3
0.056369,0.424507,0.391771,11,0.6875,22,16,5,387,24,15.48,1,1,4
0.061411,0.401316,0.200769,9,0.6,13,15,6,322,16,18.941176470588236,1,0,1
0.056684,0.549698,0.297135,12,0.6666666666666666,30,18,6,349,19,17.45,1,0,5
0.078715,0.603866,0.219543,13,0.7647058823529411,22,17,4,308,20,14.666666666666666,1,0,2
0.098328,0.555826,0.526448,11,0.6470588235294118,21,17,6,400,18,21.05263157894737,1,1,2
0.076296,0.464734,0.270941,9,0.6,21,15,6,316,22,13.73913043478261,1,0,2
0.095104,0.644867,0.482779,9,0.5294117647058824,17,17,8,387,24,15.48,1,0,3
0.059799,0.492831,0.28709,10,0.5882352941176471,21,17,7,380,22,16.52173913043478,1,1,3
0.073134,0.543249,0.328286,10,0.625,21,16,6,321,23,13.375,1,0,3
0.120679,0.500132,0.101507,8,0.5333333333333333,10,15,7,443,19,22.15,1,0,2
0.087177,0.724363,0.197874,8,0.6153846153846154,13,13,5,398,19,19.9,1,1,2
0.094938,0.521443,0.267364,8,0.47058823529411764,22,17,9,397,21,18.045454545454547,1,0,2
0.076398,0.495432,0.333953,12,0.75,16,16,4,368,19,18.4,1,0,2
0.102912,0.673632,0.294993,8,0.5714285714285714,16,14,6,289,22,12.565217391304348,1,0,2
0.15209,0.538906,0.256185,9,0.6428571428571429,16,14,5,310,25,11.923076923076923,1,0,2
0.088888,0.510503,0.461522,11,0.6111111111111112,28,18,7,401,24,16.04,1,0,4
0.046736,0.603633,0.083751,7,0.5384615384615384,15,13,6,352,20,16.761904761904763,1,0,2
0.078189,0.553669,0.43135,9,0.6,13,15,6,311,22,13.521739130434783,1,1,1
0.088704,0.513082,0.091631,10,0.6666666666666666,15,15,5,386,20,18.38095238095238,1,0,4
0.07198,0.608137,0.488666,8,0.5714285714285714,12,14,6,311,16,18.294117647058822,1,1,3
0.084592,0.441027,0.093021,10,0.625,20,16,6,359,24,14.36,1,0,2
0.136643,0.578102,0.296852,5,0.35714285714285715,14,14,9,387,17,21.5,1,0,3
0.099822,0.513421,0.293439,12,0.8,19,15,3,340,21,15.454545454545455,1,0,3
0.056498,0.500181,0.076562,8,0.5714285714285714,13,14,6,409,22,17.782608695652176,1,1,2
0.032791,0.595337,0.390746,8,0.6153846153846154,17,13,5,297,22,12.91304347826087,0,0,2
0.070598,0.503705,0.19584,11,0.6111111111111112,22,18,7,399,22,17.347826086956523,1,1,3
0.068161,0.649909,0.512506,9,0.6,15,15,6,328,22,14.26086956521739,1,0,2
0.089221,0.594694,0.237768,8,0.6153846153846154,16,13,5,339,19,16.95,1,1,2
0.137512,0.307891,0.258915,11,0.6875,18,16,5,359,20,17.095238095238095,1,0,2
0.13119,0.524107,-0.007346,13,0.7222222222222222,22,18,5,355,24,14.2,1,0,4
0.060504,0.413981,0.10155,10,0.6666666666666666,24,15,5,318,15,19.875,1,1,5
0.096349,0.47689,0.311036,10,0.7142857142857143,17,14,4,349,19,17.45,1,0,3
0.070764,0.489831,0.250726,13,0.6842105263157895,23,19,6,372,16,21.88235294117647,1,1,3
0.067793,0.533328,0.445079,10,0.6666666666666666,22,15,5,352,19,17.6,1,1,3
0.098263,0.54562,0.506705,9,0.5625,19,16,7,400,23,16.666666666666668,1,0,3
0.072986,0.566332,0.175672,6,0.42857142857142855,10,14,8,374,17,20.77777777777778,1,0,0
0.07958,0.682642,0.103724,7,0.5,10,14,7,378,22,16.434782608695652,1,0,1
0.057912,0.629563,0.200595,7,0.4666666666666667,10,15,8,310,20,14.761904761904763,1,0,1
0.127826,0.696196,0.292671,7,0.5,13,14,7,365,17,20.27777777777778,1,0,2
0.089317,0.612938,0.53635,8,0.47058823529411764,19,17,9,315,24,12.6,1,1,3
0.057463,0.493537,0.405704,10,0.6666666666666666,17,15,5,338,20,16.095238095238095,1,0,3
0.100617,0.630144,0.231722,8,0.5333333333333333,9,15,7,347,20,16.523809523809526,1,1,1
0.132421,0.569024,0.118361,9,0.6,19,15,6,312,24,12.48,1,0,3
0.075581,0.351972,0.152251,9,0.6,14,15,6,362,20,17.238095238095237,1,0,3
0.110646,0.468993,0.136958,9,0.5294117647058824,19,17,8,387,22,16.82608695652174,1,0,2
0.064056,0.637561,0.511131,9,0.6428571428571429,13,14,5,346,16,20.352941176470587,1,1,2
0.055875,0.505857,0.223808,12,0.6,26,20,8,361,22,15.695652173913043,1,1,4
0.050319,0.502133,0.236987,11,0.7333333333333333,22,15,4,391,22,17.0,1,0,4
0.097673,0.35682,0.144732,9,0.5625,15,16,7,406,18,21.36842105263158,1,0,2
0.063047,0.421284,0.042401,10,0.6666666666666666,28,15,5,318,16,18.705882352941178,1,0,4
0.062638,0.636903,0.331397,7,0.5,11,14,7,335,22,14.565217391304348,1,0,2
0.0506,0.456199,0.354067,12,0.631578947368421,32,19,7,370,18,19.473684210526315,1,0,4
0.054899,0.555006,0.122258,10,0.625,17,16,6,351,24,14.04,1,0,3
0.077577,0.622109,0.057922,8,0.5714285714285714,17,14,6,369,22,16.043478260869566,1,1,2
0.095162,0.532956,0.170269,11,0.7857142857142857,15,14,3,346,20,16.476190476190474,1,0,3
0.036952,0.470062,0.384441,10,0.6666666666666666,21,15,5,381,22,16.565217391304348,1,0,3
0.068009,0.632179,0.219459,13,0.8125,18,16,3,352,20,16.761904761904763,1,0,2
0.077527,0.505338,0.060068,12,0.7058823529411765,23,17,5,364,22,15.826086956521738,1,1,3
0.060148,0.436336,0.275733,10,0.6666666666666666,15,15,5,314,24,12.56,0,1,1
0.065129,0.510188,0.287988,13,0.6842105263157895,32,19,6,345,22,15.0,1,1,5
0.086624,0.71409,0.188767,8,0.6153846153846154,15,13,5,425,19,21.25,1,1,2
0.058717,0.543697,0.297585,9,0.6428571428571429,17,14,5,352,23,14.666666666666666,1,0,2
0.09551,0.593634,0.22439,11,0.6875,25,16,5,332,20,15.80952380952381,1,1,5
0.097941,0.492774,0.482581,8,0.5333333333333333,16,15,7,395,22,17.17391304347826,1,0,3
0.117584,0.630388,0.187759,9,0.5625,22,16,7,392,17,21.77777777777778,1,1,3
0.042726,0.503744,0.220734,10,0.5555555555555556,24,18,8,435,20,20.714285714285715,1,0,5
0.091959,0.499461,0.486636,9,0.6,14,15,6,360,20,17.142857142857142,1,0,2
0.062212,0.554614,0.150275,8,0.5,18,16,8,333,22,14.478260869565217,1,0,3
0.061206,0.592439,0.264984,13,0.7222222222222222,32,18,5,325,22,14.130434782608695,1,0,4
0.070549,0.516753,0.082603,9,0.5625,19,16,7,411,25,15.807692307692308,1,0,1
0.08768,0.489786,0.416082,11,0.7333333333333333,23,15,4,371,22,16.130434782608695,1,0,3
0.053614,0.441825,0.317415,11,0.7333333333333333,32,15,4,351,20,16.714285714285715,1,0,3
0.0847,0.422074,0.16801,6,0.4,7,15,9,390,22,16.956521739130434,1,1,1
0.097678,0.52959,0.281811,10,0.5882352941176471,23,17,7,327,19,16.35,1,0,3
0.045122,0.614028,0.217011,11,0.6111111111111112,23,18,7,428,19,21.4,1,0,3
0.092162,0.65117,0.222835,8,0.5714285714285714,16,14,6,404,20,19.238095238095237,1,0,3
0.088846,0.619948,0.235635,8,0.5333333333333333,13,15,7,377,22,16.391304347826086,1,0,2
0.243209,0.670589,0.229672,7,0.5,13,14,7,464,26,17.185185185185187,1,0,3
0.04355,0.497297,0.223657,10,0.7142857142857143,22,14,4,290,24,11.6,0,0,2
0.084527,0.580989,0.053036,8,0.5714285714285714,13,14,6,386,22,16.782608695652176,1,0,2
0.211034,0.763074,0.179521,11,0.6470588235294118,26,17,6,355,26,13.148148148148149,1,0,4
0.042522,0.420511,0.312395,8,0.5,19,16,8,342,25,13.153846153846153,1,1,2
0.066551,0.436836,0.199624,9,0.5625,16,16,7,336,25,12.923076923076923,1,0,3
0.045293,0.535885,0.37977,12,0.6666666666666666,26,18,6,351,20,16.714285714285715,1,0,4
0.066342,0.545105,0.265809,10,0.6666666666666666,20,15,5,400,22,17.391304347826086,1,0,3
0.081928,0.583636,0.226444,7,0.5,15,14,7,415,22,18.043478260869566,1,1,2
0.080221,0.597413,0.265644,9,0.6428571428571429,14,14,5,332,20,15.80952380952381,1,0,1
0.084053,0.663281,0.259563,9,0.6923076923076923,18,13,4,349,19,17.45,1,1,2
0.074526,0.6261,0.28093,13,0.65,30,20,7,314,24,12.56,1,0,4
0.070766,0.462478,0.180799,10,0.625,25,16,6,351,18,18.473684210526315,1,0,3
0.103754,0.524654,0.154308,7,0.5,14,14,7,361,19,18.05,1,1,3
0.076181,0.66054,0.156017,8,0.5333333333333333,11,15,7,332,22,14.434782608695652,1,0,2
0.043453,0.404938,0.400755,9,0.5625,18,16,7,384,24,15.36,1,1,3
0.080812,0.561513,0.321965,12,0.75,22,16,4,406,17,22.555555555555557,1,0,2
0.074885,0.422749,0.130464,10,0.625,20,16,6,351,26,13.0,1,1,2
0.062008,0.545843,0.427854,11,0.6875,22,16,5,307,24,12.28,1,0,3
0.080073,0.597529,0.129595,7,0.5384615384615384,16,13,6,362,22,15.73913043478261,1,1,4
0.08345,0.579055,0.180304,6,0.46153846153846156,12,13,7,352,20,16.761904761904763,1,1,2
0.036902,0.502473,0.436078,9,0.5294117647058824,29,17,8,365,20,17.38095238095238,1,0,5
0.055573,0.604128,0.111365,9,0.6428571428571429,13,14,5,346,20,16.476190476190474,1,0,2
0.069591,0.433262,0.221003,10,0.625,20,16,6,330,26,12.222222222222221,1,1,2
0.031208,0.53712,0.31355,8,0.5714285714285714,18,14,6,324,26,12.0,0,0,1
0.089736,0.47609,0.209367,7,0.4666666666666667,11,15,8,315,18,16.57894736842105,1,0,3
0.191032,0.4208,0.270822,10,0.6666666666666666,19,15,5,314,19,15.7,1,0,2
0.105703,0.577608,0.074723,8,0.5333333333333333,14,15,7,339,22,14.73913043478261,1,0,2
0.073663,0.602521,0.222493,7,0.5384615384615384,15,13,6,377,22,16.391304347826086,1,1,3
0.096796,0.478352,0.072605,11,0.6111111111111112,28,18,7,423,22,18.391304347826086,1,1,4
0.07288,0.388515,0.099222,10,0.6666666666666666,30,15,5,351,19,17.55,1,0,4
0.059554,0.508948,0.301414,6,0.46153846153846156,14,13,7,413,15,25.8125,1,1,4
0.041483,0.545656,0.118445,6,0.4,11,15,9,369,25,14.192307692307692,1,1,2
0.049273,0.557082,0.345097,8,0.5333333333333333,18,15,7,275,26,10.185185185185185,0,0,1
0.111623,0.530281,0.132953,8,0.5,11,16,8,347,22,15.08695652173913,1,0,1
0.054893,0.482735,0.229382,11,0.6470588235294118,17,17,6,324,25,12.461538461538462,1,1,2
0.049441,0.549932,0.274307,8,0.5714285714285714,14,14,6,463,22,20.130434782608695,1,0,2
0.067575,0.517332,0.282,7,0.5,13,14,7,402,20,19.142857142857142,1,0,2
0.113332,0.427017,0.217614,7,0.4666666666666667,10,15,8,373,20,17.761904761904763,1,0,3
